"","host_id","mean_price","min_price","max_price","count_multilisting","host_since","first_seen","last_seen","host_identity_verified","review_scores_rating","host_is_superhost_2019","max_reviews_per_month","min_reviews_per_month","avg_number_reviews","list_count_frame","diff_value","diff_change","exists_in_2019"
"1702","110179329",570,570,570,2,2017,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"1703","11018460",115.5,50,181,25,2014,2016,2016,"f",24,"t",50,12,161.5,2,23,"inc","y"
"1704","110191144",566,562,570,25,2017,2018,2018,"f",42.5,"f",177,126,75,1,24,"inc","y"
"1705","110198200",164.5,130,199,25,2017,2017,2018,"t",25.5,"t",280,27,315.5,2,23,"inc","y"
"1706","11021180",156,156,156,25,2014,2014,2019,"t",51,"t",404,404,119,1,24,"inc","y"
"1707","110213244",460,460,460,2,2017,2018,2019,"f",45,"f",56,56,216,1,1,"inc","y"
"1708","110218367",565,565,565,2,2017,2017,2019,"f",43,"f",381,381,341,1,1,"inc","y"
"1709","110227879",565,565,565,25,2017,2018,2018,"f",40,"f",279,279,91,NA,NA,NA,"n"
"1710","110228400",93,34,152,25,2017,2019,2019,"f",1,"f",46,46,1.5,2,23,"inc","y"
"1711","11022916",443,443,443,2,2014,2018,2018,"t",1,"f",140,140,47,NA,NA,NA,"n"
"1712","11026055",603,603,603,2,2014,2017,2017,"t",NA,"f",12,12,113,NA,NA,NA,"n"
"1713","11026504",78,78,78,2,2014,2016,2019,"t",45,"f",81,81,188,1,1,"inc","y"
"1714","11026665",130,130,130,2,2014,2018,2019,"t",1,"f",125,125,332,NA,NA,NA,"n"
"1715","11027504",169,169,169,2,2014,2014,2019,"t",39,"f",91,91,313,NA,NA,NA,"n"
"1716","110278081",570,570,570,2,2017,2018,2019,"f",43,"f",300,300,332,NA,NA,NA,"n"
"1717","11028022",3,3,3,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1718","11028650",565,565,565,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1719","1103131",352.5,140,565,25,2011,2017,2019,"t",47,"f",370,168,185.5,1,24,"inc","y"
"1720","110316571",474,474,474,25,2017,2018,2019,"f",47.5,"t",381,164,274.5,1,24,"inc","y"
"1721","1103252",58,58,58,25,2011,2016,2019,"f",1,"t",387,387,356,1,24,"inc","y"
"1722","110326109",586,586,586,2,2017,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1723","110326955",443,443,443,2,2017,2018,2018,"f",39,"f",115,115,276,NA,NA,NA,"n"
"1724","1103289",646,646,646,2,2011,2018,2018,"t",1,"f",34,34,2,NA,NA,NA,"n"
"1725","110335252",3,3,3,2,2017,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1726","110345854",25,25,25,2,2017,2018,2018,"f",1,"f",27,27,2,NA,NA,NA,"n"
"1727","110346058",443,443,443,2,2017,2019,2019,"f",39,"f",170,170,216,1,1,"inc","y"
"1728","1103465",80,80,80,2,2011,2015,2018,"t",45,"f",67,67,199,1,1,"inc","y"
"1729","110348515",656,656,656,2,2017,2017,2018,"t",46,"f",43,43,332,1,1,"inc","y"
"1730","110349355",487,487,487,2,2017,2017,2017,"f",42,"f",23,23,306,1,1,"inc","y"
"1731","11035230",3,3,3,2,2014,2017,2019,"f",47,"f",63,63,36,1,1,"inc","y"
"1732","110353341",169,169,169,2,2017,2017,2018,"f",48,"f",108,108,199,1,1,"inc","y"
"1733","110358650",146,146,146,2,2017,2017,2019,"t",50,"f",274,274,304,1,1,"inc","y"
"1734","110366443",232,232,232,2,2017,2018,2018,"t",NA,"f",30,30,2,NA,NA,NA,"n"
"1735","110375726",25,25,25,2,2017,2017,2019,"f",43,"f",82,82,69,1,1,"inc","y"
"1736","110390366",3,3,3,2,2017,2017,2018,"f",43,"f",122,122,177,1,1,"inc","y"
"1737","11039369",509,509,509,2,2014,2016,2016,"f",NA,"f",3,3,2,1,1,"inc","y"
"1738","11039974",466,400,532,25,2014,2016,2016,"t",1,"f",15,15,153.5,2,23,"inc","y"
"1739","11040921",570,570,570,25,2014,2016,2016,"t",1,"f",9,9,216,1,24,"inc","y"
"1740","1104166",502.666666666667,325,650,59,2011,2018,2018,"f",37.5,"f",354,100,121.666666666667,NA,NA,NA,"n"
"1741","1104548",199,199,199,2,2011,2015,2018,"t",50,"f",60,60,199,1,1,"inc","y"
"1742","11045893",542,542,542,2,2014,2015,2019,"t",43,"f",17,17,343,1,1,"inc","y"
"1743","110478816",650,650,650,2,2017,2017,2018,"f",1,"f",50,50,36,1,1,"inc","y"
"1744","1104814",92,92,92,2,2011,2012,2015,"f",45,"f",6,6,306,1,1,"inc","y"
"1745","11048791",401,401,401,2,2014,2015,2018,"t",32,"f",5,5,113,1,1,"inc","y"
"1746","110506",599,599,599,2,2010,2010,2016,"t",50,"f",26,26,188,NA,NA,NA,"n"
"1747","11050667",97,97,97,2,2014,2018,2018,"f",47,"f",79,79,276,NA,NA,NA,"n"
"1748","11051885",140,140,140,2,2014,2015,2017,"f",32,"f",5,5,113,NA,NA,NA,"n"
"1749","110520215",482,482,482,2,2017,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1750","110520895",43,43,43,2,2017,2018,2018,"f",1,"f",124,124,3,NA,NA,NA,"n"
"1751","110522157",452,452,452,2,2017,2018,2018,"t",1,"f",37,37,276,1,1,"inc","y"
"1752","11052217",140,140,140,2,2014,2016,2019,"t",42,"f",343,343,348,1,1,"inc","y"
"1753","11052574",634,634,634,2,2014,2016,2019,"t",50,"t",71,71,158,1,1,"inc","y"
"1754","11052776",482,482,482,2,2014,2018,2018,"t",1,"f",61,61,216,NA,NA,NA,"n"
"1755","110531604",232,232,232,2,2017,2019,2019,"t",44,"f",508,508,306,NA,NA,NA,"n"
"1756","11054692",25,25,25,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1757","110553561",659,659,659,2,2017,2017,2018,"f",1,"f",64,64,3,1,1,"inc","y"
"1758","11056171",509,509,509,2,2014,2018,2018,"t",1,"f",35,35,306,2,0,"same","y"
"1759","11057719",580,580,580,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1760","11059306",515,515,515,2,2014,2016,2018,"f",24,"f",17,17,306,1,1,"inc","y"
"1761","11061595",114,114,114,2,2014,2018,2018,"t",1,"f",44,44,2,NA,NA,NA,"n"
"1762","110629411",3,3,3,2,2017,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1763","1106323",539.5,528,551,25,2011,2016,2016,"f",1,"f",3,3,1.5,2,23,"inc","y"
"1764","11063639",659,659,659,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1765","11064999",263,263,263,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1766","1106592",534,534,534,2,2011,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1767","11066377",3,3,3,2,2014,2016,2018,"f",49,"f",32,32,3,1,1,"inc","y"
"1768","1106731",344.5,66,623,25,2011,2016,2018,"t",24.5,"t",57,20,107.5,NA,NA,NA,"n"
"1769","110674731",570,570,570,2,2017,2018,2018,"f",13,"f",30,30,113,NA,NA,NA,"n"
"1770","1106804",233,233,233,2,2011,2015,2015,"t",1,"f",5,5,113,1,1,"inc","y"
"1771","110681535",73,73,73,2,2017,2018,2019,"f",38,"f",421,421,188,3,-1,"dec","y"
"1772","11068312",121.5,25,218,25,2014,2016,2018,"t",24.5,"t",79,44,181.5,1,24,"inc","y"
"1773","11068351",231,231,231,2,2014,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1774","110686573",25,25,25,2,2017,2017,2018,"t",1,"f",47,47,354,1,1,"inc","y"
"1775","11068935",80,80,80,2,2014,2015,2019,"t",45,"t",82,82,263,1,1,"inc","y"
"1776","11068937",49,25,73,25,2014,2015,2016,"t",25,"f",49,47,63.5,1,24,"inc","y"
"1777","11069084",295,295,295,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1778","11070120",401,401,401,2,2014,2016,2019,"f",50,"t",69,69,147,2,0,"same","y"
"1779","11070320",634,634,634,25,2014,2014,2018,"t",50,"f",138,138,346,1,24,"inc","y"
"1780","110704364",402,402,402,2,2017,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1781","110708643",610,610,610,2,2017,2017,2019,"f",47,"f",360,360,336,1,1,"inc","y"
"1782","11071244",603,603,603,2,2014,2016,2018,"t",51,"f",144,144,304,1,1,"inc","y"
"1783","110719398",196,196,196,2,2017,2017,2019,"f",35,"f",171,171,177,1,1,"inc","y"
"1784","11073109",619,619,619,2,2014,2015,2015,"t",45,"f",7,7,216,1,1,"inc","y"
"1785","11073179",586,586,586,2,2014,2017,2019,"f",1,"f",11,11,216,1,1,"inc","y"
"1786","110737214",650,650,650,2,2017,2017,2017,"t",47,"f",16,16,276,1,1,"inc","y"
"1787","11075539",565,565,565,2,2014,2016,2019,"t",49,"t",364,364,349,1,1,"inc","y"
"1788","110786804",92,92,92,2,2017,2017,2019,"f",48,"f",42,42,14,1,1,"inc","y"
"1789","11079245",3,3,3,2,2014,2014,2018,"f",1,"f",22,22,25,NA,NA,NA,"n"
"1790","11080981",169,169,169,2,2014,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"1791","11081099",481,481,481,25,2014,2015,2015,"t",2,"f",2,2,2,2,23,"inc","y"
"1792","11081130",372,372,372,2,2014,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1793","11081628",603,603,603,2,2014,2016,2018,"t",49,"f",21,21,321,1,1,"inc","y"
"1794","11081810",354,354,354,2,2014,2015,2016,"t",45,"f",7,7,216,1,1,"inc","y"
"1795","11082069",492,492,492,2,2014,2019,2019,"t",1,"f",91,91,2,NA,NA,NA,"n"
"1796","11082255",169,169,169,2,2014,2019,2019,"f",13,"f",46,46,2,NA,NA,NA,"n"
"1797","110825940",166,166,166,2,2017,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1798","11082833",603,603,603,2,2014,2017,2017,"t",1,"f",4,4,2,1,1,"inc","y"
"1799","110836872",533,533,533,2,2017,2017,2017,"t",45,"f",94,94,158,1,1,"inc","y"
"1800","11084524",481,481,481,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1801","110847896",539,539,539,2,2017,2017,2017,"t",NA,"f",24,24,321,1,1,"inc","y"
"1802","110851135",498,498,498,2,2017,2017,2018,"t",46,"f",163,163,273,1,1,"inc","y"
"1803","110858930",92,92,92,25,2017,2017,2019,"t",1,"f",298,298,314,1,24,"inc","y"
"1804","110872398",443,443,443,2,2017,2017,2018,"t",51,"f",69,69,69,1,1,"inc","y"
"1805","110900012",331,331,331,2,2017,2017,2019,"t",46,"f",42,42,14,1,1,"inc","y"
"1806","110902412",610,610,610,2,2017,2019,2019,"f",1,"f",100,100,2,NA,NA,NA,"n"
"1807","11090576",232,232,232,2,2014,2014,2015,"f",39,"f",15,15,343,1,1,"inc","y"
"1808","1109143",3,3,3,2,2011,2014,2014,"t",32,"f",2,2,2,1,1,"inc","y"
"1809","11091997",349.5,105,594,25,2014,2016,2018,"f",26,"t",120,10,246.5,2,23,"inc","y"
"1810","110930",401,401,401,2,2010,2018,2018,"f",1,"f",17,17,2,NA,NA,NA,"n"
"1811","110939794",192,192,192,2,2017,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"1812","110958",43,43,43,2,2010,2013,2016,"t",46,"f",45,45,207,1,1,"inc","y"
"1813","11095923",454,401,487,37,2014,2015,2016,"t",1,"f",8,8,72.6666666666667,3,34,"inc","y"
"1814","110965771",261,3,603,71,2017,2017,2018,"f",47.8,"f",274,76,85.2857142857143,6,65,"inc","y"
"1815","1109658",603,603,603,2,2011,2016,2018,"f",1,"f",6,6,113,1,1,"inc","y"
"1816","110966607",460,460,460,2,2017,2018,2018,"f",40,"f",191,191,158,1,1,"inc","y"
"1817","11099966",479,443,515,25,2014,2018,2019,"t",42.5,"f",644,624,228,1,24,"inc","y"
"1818","1110017",88,88,88,2,2011,2015,2016,"t",1,"f",5,5,113,1,1,"inc","y"
"1819","111020045",3,3,3,2,2017,2017,2017,"t",NA,"f",6,6,2,1,1,"inc","y"
"1820","111020505",603,603,603,67,2017,2017,2019,"f",48,"f",57,57,47,6,61,"inc","y"
"1821","1110208",3,3,3,2,2011,2018,2019,"t",1,"f",79,79,321,1,1,"inc","y"
"1822","11103721",92,92,92,2,2014,2016,2018,"t",49,"f",19,19,321,1,1,"inc","y"
"1823","11105949",72,72,72,2,2014,2017,2019,"t",1,"t",52,52,25,1,1,"inc","y"
"1824","11107448",540.5,539,542,25,2014,2016,2018,"t",1,"f",9,9,108.5,2,23,"inc","y"
"1825","111091786",533,533,533,2,2017,2018,2019,"f",1,"f",90,90,113,NA,NA,NA,"n"
"1826","11109705",140,140,140,2,2014,2018,2018,"t",1,"t",81,81,332,1,1,"inc","y"
"1827","11111521",193,193,193,2,2014,2014,2019,"t",46,"f",34,34,114,1,1,"inc","y"
"1828","111117461",92,92,92,2,2017,2017,2017,"t",1,"f",9,9,113,1,1,"inc","y"
"1829","111134635",551,551,551,2,2017,2017,2017,"t",1,"f",5,5,2,1,1,"inc","y"
"1830","111142003",353,353,353,2,2017,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"1831","111153172",552,552,552,37,2017,2017,2019,"f",43,"f",116,116,199,3,34,"inc","y"
"1832","11116177",603,603,603,2,2014,2017,2017,"t",32,"f",11,11,113,1,1,"inc","y"
"1833","111188158",169,169,169,25,2017,2018,2018,"f",1,"f",44,44,2,3,22,"inc","y"
"1834","111208718",372,372,372,2,2017,2017,2017,"f",NA,"f",4,4,2,1,1,"inc","y"
"1835","11120994",92,92,92,2,2014,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1836","11121151",565,565,565,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"1837","11122472",659,659,659,2,2014,2016,2016,"t",1,"f",4,4,2,NA,NA,NA,"n"
"1838","1112560",609,599,629,37,2011,2011,2019,"t",48.6666666666667,"t",155,50,63,3,34,"inc","y"
"1839","111262060",551,551,551,2,2017,2018,2019,"f",44,"f",481,481,307,1,1,"inc","y"
"1840","11126880",109,109,109,2,2014,2014,2017,"t",1,"f",13,13,343,1,1,"inc","y"
"1841","11127879",321,43,599,25,2014,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"1842","1112829",401,401,401,2,2011,2015,2015,"f",1,"f",2,2,2,1,1,"inc","y"
"1843","111284635",509,509,509,25,2017,2018,2019,"f",40,"f",184,184,3,1,24,"inc","y"
"1844","111288143",296,296,296,2,2017,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"1845","11129295",656,656,656,2,2014,2015,2015,"t",1,"f",2,2,2,1,1,"inc","y"
"1846","111298791",533,533,533,2,2017,2017,2019,"f",51,"t",167,167,281,1,1,"inc","y"
"1847","111303204",303,303,303,2,2017,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"1848","11130498",50,50,50,2,2014,2017,2017,"f",NA,"f",5,5,2,1,1,"inc","y"
"1849","1113080",549.666666666667,509,570,37,2011,2013,2018,"t",45.3333333333333,"t",179,25,230.666666666667,3,34,"inc","y"
"1850","111308649",551,551,551,2,2017,2018,2018,"f",42,"f",18,18,113,NA,NA,NA,"n"
"1851","111310847",11,11,11,2,2017,2017,2019,"f",46,"f",466,466,364,1,1,"inc","y"
"1852","11131161",533,533,533,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1853","11131638",586,586,586,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1854","111319972",130,130,130,2,2017,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1855","11132113",443,443,443,2,2014,2016,2016,"f",32,"f",3,3,2,1,1,"inc","y"
"1856","111327104",66,66,66,2,2017,2017,2019,"t",50,"t",331,331,328,1,1,"inc","y"
"1857","11134688",533,533,533,2,2014,2014,2014,"f",32,"f",2,2,2,1,1,"inc","y"
"1858","11134859",39,39,39,2,2014,2014,2019,"t",35,"f",53,53,199,NA,NA,NA,"n"
"1859","11135666",570,570,570,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1860","11136968",392,392,392,2,2014,2017,2017,"t",1,"f",10,10,113,1,1,"inc","y"
"1861","11136995",192,192,192,2,2014,2017,2018,"t",1,"f",9,9,113,1,1,"inc","y"
"1862","11137400",231,231,231,2,2014,2015,2019,"t",41,"f",434,434,93,1,1,"inc","y"
"1863","111433024",232,232,232,2,2017,2017,2019,"f",51,"t",136,136,177,1,1,"inc","y"
"1864","111451636",481,481,481,2,2017,2017,2017,"t",1,"f",6,6,2,1,1,"inc","y"
"1865","1114587",324.333333333333,43,634,37,2011,2011,2018,"f",17,"t",48,3,238,NA,NA,NA,"n"
"1866","111466",233,233,233,2,2010,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1867","11147328",651,651,651,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1868","111484728",635,635,635,2,2017,2019,2019,"f",1,"f",100,100,2,1,1,"inc","y"
"1869","11150363",634,634,634,2,2014,2018,2018,"t",1,"f",20,20,113,NA,NA,NA,"n"
"1870","1115218",193,193,193,2,2011,2011,2018,"t",47,"f",308,308,133,1,1,"inc","y"
"1871","1115260",296,296,296,25,2011,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"1872","111542307",148,139,168,67,2017,2019,2019,"f",32,"f",100,100,1.2,17,50,"inc","y"
"1873","11154991",603,603,603,2,2014,2014,2015,"t",48,"f",20,20,14,1,1,"inc","y"
"1874","111556989",586,586,586,2,2017,2017,2018,"f",1,"f",11,11,113,NA,NA,NA,"n"
"1875","11155956",296,296,296,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1876","1115741",66,66,66,2,2011,2016,2018,"t",43,"f",19,19,332,1,1,"inc","y"
"1877","11157618",619,619,619,2,2014,2016,2019,"t",50,"t",331,331,357,1,1,"inc","y"
"1878","11157871",92,92,92,2,2014,2016,2019,"t",51,"t",318,318,346,1,1,"inc","y"
"1879","11158514",420,420,420,2,2014,2018,2018,"t",1,"f",17,17,2,NA,NA,NA,"n"
"1880","11158576",130,130,130,2,2014,2016,2016,"t",22,"f",7,7,113,1,1,"inc","y"
"1881","111586798",551,551,551,2,2017,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"1882","111587063",226,226,226,2,2017,2018,2019,"f",44,"f",300,300,58,NA,NA,NA,"n"
"1883","11160056",66,66,66,2,2014,2018,2019,"t",45,"f",71,71,276,NA,NA,NA,"n"
"1884","11160340",603,603,603,25,2014,2018,2018,"t",1,"f",9,9,2,1,24,"inc","y"
"1885","11163128",354,354,354,2,2014,2017,2018,"f",47,"f",133,133,199,1,1,"inc","y"
"1886","11163727",233,233,233,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1887","11163915",92,92,92,2,2014,2014,2014,"f",1,"f",2,2,2,1,1,"inc","y"
"1888","11165856",3,3,3,2,2014,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1889","111663504",92,92,92,2,2017,2017,2019,"f",49,"t",383,383,310,1,1,"inc","y"
"1890","111666924",586,586,586,2,2017,2017,2019,"t",43,"f",324,324,326,1,1,"inc","y"
"1891","11167829",482.333333333333,474,492,37,2014,2014,2017,"t",32.6666666666667,"t",294,18,290.333333333333,3,34,"inc","y"
"1892","111701972",401,401,401,25,2017,2018,2018,"f",45,"f",47,47,108.5,NA,NA,NA,"n"
"1893","111723",43,43,43,2,2010,2017,2018,"t",1,"f",56,56,354,2,0,"same","y"
"1894","111735029",393,393,393,25,2017,2018,2018,"f",45,"f",103,103,321,NA,NA,NA,"n"
"1895","11176329",560,560,560,2,2014,2014,2014,"t",45,"f",5,5,216,1,1,"inc","y"
"1896","111782745",344,245,443,25,2017,2018,2018,"t",49.5,"t",185,64,245,2,23,"inc","y"
"1897","11179499",140,140,140,2,2014,2015,2015,"t",1,"f",4,4,113,1,1,"inc","y"
"1898","111797441",479,169,577,59,2017,2018,2019,"f",29,"f",182,99,187.6,4,55,"inc","y"
"1899","111798802",98,98,98,2,2017,2017,2018,"f",1,"f",14,14,216,1,1,"inc","y"
"1900","111807108",330,330,330,28,2017,2019,2019,"f",42,"f",267,267,113,NA,NA,NA,"n"
"1901","1118139",296,296,296,2,2011,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1902","111816745",50,50,50,2,2017,2018,2018,"t",42,"f",107,107,276,NA,NA,NA,"n"
"1903","11182649",92,92,92,2,2014,2018,2019,"f",1,"f",93,93,354,NA,NA,NA,"n"
"1904","11183488",296,296,296,2,2014,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1905","111837",594,594,594,2,2010,2015,2015,"t",1,"f",2,2,2,1,1,"inc","y"
"1906","111839154",532,532,532,2,2017,2018,2019,"t",41,"f",179,179,343,NA,NA,NA,"n"
"1907","111841534",498,498,498,2,2017,2017,2019,"f",50,"f",257,257,250,1,1,"inc","y"
"1908","111849930",43,43,43,2,2017,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1909","11186022",402,402,402,79,2014,2018,2018,"t",1,"f",20,20,113,NA,NA,NA,"n"
"1910","111876825",169,169,169,2,2017,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"1911","11189139",634,634,634,2,2014,2014,2019,"t",49,"t",289,289,40,1,1,"inc","y"
"1912","11189753",176,115,275,50,2014,2014,2018,"t",48.25,"t",55,18,205.5,4,46,"inc","y"
"1913","111900189",43,43,43,2,2017,2018,2019,"f",50,"f",278,278,354,NA,NA,NA,"n"
"1914","11190439",570,570,570,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"1915","1119058",3,3,3,2,2011,2018,2019,"t",45,"f",320,320,47,NA,NA,NA,"n"
"1916","11191325",659,659,659,2,2014,2017,2019,"t",47,"f",152,152,248,1,1,"inc","y"
"1917","111918887",481,481,481,25,2017,2017,2018,"f",1,"f",16,16,276,1,24,"inc","y"
"1918","11192207",296,296,296,2,2014,2016,2017,"t",1,"f",7,7,113,1,1,"inc","y"
"1919","111933965",231,231,231,2,2017,2017,2018,"f",1,"f",19,19,306,1,1,"inc","y"
"1920","111938058",3,3,3,2,2017,2018,2019,"f",47,"f",108,108,14,NA,NA,NA,"n"
"1921","11196496",586,586,586,2,2014,2017,2018,"t",47,"f",501,501,10,1,1,"inc","y"
"1922","111969257",487.333333333333,169,659,37,2017,2017,2018,"f",1,"t",88,19,103.333333333333,3,34,"inc","y"
"1923","1119739",3,3,3,2,2011,2018,2018,"t",1,"t",72,72,354,1,1,"inc","y"
"1924","111978355",178,150,206,25,2017,2018,2019,"t",43.5,"t",384,287,135,NA,NA,NA,"n"
"1925","11199830",443,443,443,2,2014,2015,2015,"t",1,"f",2,2,2,1,1,"inc","y"
"1926","1119998",143.333333333333,92,169,59,2011,2012,2017,"t",50,"f",11,11,115,NA,NA,NA,"n"
"1927","1120027",169,169,169,2,2011,2018,2019,"t",49,"f",113,113,321,NA,NA,NA,"n"
"1928","11200970",603,603,603,2,2014,2017,2019,"t",41,"f",124,124,91,1,1,"inc","y"
"1929","11203708",545,545,545,2,2014,2015,2018,"t",44,"f",46,46,114,1,1,"inc","y"
"1930","1120455",92,92,92,2,2011,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1931","112060183",533,533,533,2,2017,2017,2018,"f",47,"f",480,480,347,2,0,"same","y"
"1932","11206175",512,372,652,71,2014,2016,2019,"t",50,"t",50,35,211.5,NA,NA,NA,"n"
"1933","1120651",38,38,38,2,2011,2016,2017,"t",50,"f",33,33,3,1,1,"inc","y"
"1934","11208418",634,634,634,2,2014,2014,2019,"t",49,"t",495,495,169,1,1,"inc","y"
"1935","112097923",39,39,39,2,2017,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"1936","1121064",480,480,480,2,2011,2018,2019,"t",1,"t",176,176,276,1,1,"inc","y"
"1937","112118235",533,533,533,2,2017,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1938","11211827",169,169,169,2,2014,2018,2019,"t",50,"f",364,364,354,NA,NA,NA,"n"
"1939","1121193",3,3,3,2,2011,2012,2018,"f",43,"t",8,8,332,NA,NA,NA,"n"
"1940","112127289",401,401,401,2,2017,2017,2017,"t",1,"f",23,23,321,1,1,"inc","y"
"1941","112142263",551,551,551,2,2017,2018,2019,"f",48,"f",833,833,335,NA,NA,NA,"n"
"1942","1121427",162,162,162,25,2011,2017,2018,"f",1,"t",41,41,332,1,24,"inc","y"
"1943","112173787",169,169,169,2,2017,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"1944","112176192",53,53,53,2,2017,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1945","112176279",629,629,629,2,2017,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1946","11218119",35,35,35,2,2014,2016,2016,"f",NA,"f",3,3,2,1,1,"inc","y"
"1947","112186372",169,169,169,2,2017,2017,2017,"f",2,"f",5,5,2,1,1,"inc","y"
"1948","11223389",493.5,436,551,25,2014,2018,2019,"f",23.5,"f",328,267,102,NA,NA,NA,"n"
"1949","112239929",551,551,551,2,2017,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1950","11224651",481,481,481,2,2014,2016,2018,"t",50,"f",70,70,168,1,1,"inc","y"
"1951","112261228",443,443,443,2,2017,2017,2019,"f",42,"f",281,281,310,NA,NA,NA,"n"
"1952","11227830",231,231,231,2,2014,2016,2019,"t",1,"t",128,128,270,1,1,"inc","y"
"1953","11228023",481,481,481,2,2014,2014,2017,"t",1,"f",4,4,113,1,1,"inc","y"
"1954","112290211",570,570,570,2,2017,2019,2019,"f",1,"f",100,100,2,NA,NA,NA,"n"
"1955","11231506",619,619,619,2,2014,2016,2019,"t",1,"f",21,21,343,1,1,"inc","y"
"1956","112335936",212,212,212,2,2017,2017,2018,"t",1,"f",46,46,3,1,1,"inc","y"
"1957","11234583",3,3,3,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1958","11237515",3,3,3,2,2014,2015,2015,"t",1,"f",9,9,276,1,1,"inc","y"
"1959","1123923",467,467,467,37,2011,2011,2017,"t",47.5,"f",59,29,196,3,34,"inc","y"
"1960","112393778",366,366,366,2,2017,2017,2019,"t",45,"f",95,95,136,1,1,"inc","y"
"1961","11239404",73,73,73,2,2014,2015,2015,"t",1,"f",5,5,113,1,1,"inc","y"
"1962","11241345",263,263,263,2,2014,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"1963","11241369",58,58,58,2,2014,2015,2019,"t",45,"f",393,393,50,1,1,"inc","y"
"1964","11241615",233,233,233,2,2014,2015,2019,"t",48,"f",81,81,232,1,1,"inc","y"
